Tiempo ,CONTROL,REI,VELOCIDAD,ANGULO,REFERENCIA,PERTURBACION
29.08,1.79,1.79,-0.0,0.6,0.6,0.0
29.1,1.79,1.79,0.0,0.6,0.6,0.0
29.12,1.79,1.79,0.0,0.6,0.6,0.0
29.14,1.79,1.79,0.0,0.6,0.6,0.0
29.16,1.79,1.79,0.0,0.6,0.6,0.0
29.18,1.79,1.79,0.0,0.6,0.6,0.0
29.2,1.79,1.79,0.0,0.6,0.6,0.0
29.22,1.79,1.79,0.0,0.6,0.6,0.0
29.24,1.79,1.79,0.0,0.6,0.6,0.0
29.26,1.79,1.79,0.0,0.6,0.6,0.0
29.28,1.79,1.79,0.0,0.6,0.6,0.0
29.3,1.818,1.818,-0.026,0.599,0.6,0.0
29.32,1.834,1.834,-0.041,0.599,0.6,0.0
29.34,1.809,1.809,-0.018,0.599,0.6,0.0
29.36,1.794,1.794,-0.004,0.599,0.6,0.0
29.38,1.79,1.79,0.0,0.599,0.6,0.0
29.4,1.789,1.789,0.001,0.599,0.6,0.0
29.42,1.79,1.79,0.0,0.599,0.6,0.0
29.44,1.79,1.79,0.0,0.599,0.6,0.0
29.46,1.762,1.762,0.026,0.6,0.6,0.0
29.48,1.747,1.747,0.041,0.6,0.6,0.0
29.5,1.771,1.771,0.018,0.6,0.6,0.0
29.52,1.786,1.786,0.004,0.6,0.6,0.0
29.54,1.79,1.79,-0.0,0.6,0.6,0.0
29.56,1.791,1.791,-0.001,0.6,0.6,0.0
29.58,1.79,1.79,-0.0,0.6,0.6,0.0
29.6,1.79,1.79,-0.0,0.6,0.6,0.0
29.62,1.79,1.79,0.0,0.6,0.6,0.0
29.64,1.79,1.79,0.0,0.6,0.6,0.0
29.66,1.79,1.79,0.0,0.6,0.6,0.0
29.68,1.79,1.79,0.0,0.6,0.6,0.0
29.7,1.818,1.818,-0.026,0.599,0.6,0.0
29.72,1.834,1.834,-0.041,0.599,0.6,0.0
29.74,1.81,1.81,-0.018,0.599,0.6,0.0
29.76,1.795,1.795,-0.004,0.599,0.6,0.0
29.78,1.79,1.79,0.0,0.599,0.6,0.0
29.8,1.79,1.79,0.001,0.599,0.6,0.0
29.82,1.79,1.79,0.0,0.599,0.6,0.0
29.84,1.79,1.79,0.0,0.599,0.6,0.0
29.86,1.762,1.762,0.026,0.6,0.6,0.0
29.88,1.747,1.747,0.041,0.6,0.6,0.0
29.9,1.771,1.771,0.018,0.6,0.6,0.0
29.92,1.786,1.786,0.004,0.6,0.6,0.0
29.94,1.791,1.791,-0.0,0.6,0.6,0.0
29.96,1.791,1.791,-0.001,0.6,0.6,0.0
29.98,1.79,1.79,-0.0,0.6,0.6,0.0
30.0,1.79,1.79,-0.0,0.6,0.6,0.0
30.02,1.771,1.771,0.0,0.6,0.0,0.0
30.04,1.752,1.752,0.0,0.6,0.0,0.0
30.06,1.734,1.734,0.0,0.6,0.0,0.0
30.08,1.743,1.743,-0.026,0.599,0.0,0.0
30.1,1.74,1.74,-0.041,0.599,0.0,0.0
30.12,1.697,1.697,-0.018,0.599,0.0,0.0
30.14,1.663,1.663,-0.004,0.599,0.0,0.0
30.16,1.639,1.639,0.0,0.599,0.0,0.0
30.18,1.62,1.62,0.001,0.599,0.0,0.0
30.2,1.631,1.631,-0.026,0.597,0.0,0.0
30.22,1.627,1.627,-0.041,0.597,0.0,0.0
30.24,1.613,1.613,-0.044,0.595,0.0,0.0
30.26,1.623,1.623,-0.071,0.593,0.0,0.0
30.28,1.62,1.62,-0.085,0.592,0.0,0.0
30.3,1.605,1.605,-0.088,0.59,0.0,0.0
30.32,1.587,1.587,-0.088,0.588,0.0,0.0
30.34,1.597,1.597,-0.114,0.585,0.0,0.0
30.36,1.594,1.594,-0.128,0.583,0.0,0.0
30.38,1.581,1.581,-0.132,0.579,0.0,0.0
30.4,1.592,1.592,-0.158,0.576,0.0,0.0
30.42,1.589,1.589,-0.172,0.572,0.0,0.0
30.44,1.576,1.576,-0.175,0.569,0.0,0.0
30.46,1.558,1.558,-0.175,0.565,0.0,0.0
30.48,1.57,1.57,-0.201,0.56,0.0,0.0
30.5,1.568,1.568,-0.215,0.557,0.0,0.0
30.52,1.556,1.556,-0.219,0.552,0.0,0.0
30.54,1.568,1.568,-0.245,0.546,0.0,0.0
30.56,1.566,1.566,-0.259,0.541,0.0,0.0
30.58,1.554,1.554,-0.263,0.536,0.0,0.0
30.6,1.539,1.539,-0.263,0.531,0.0,0.0
30.62,1.523,1.523,-0.262,0.525,0.0,0.0
30.64,1.507,1.507,-0.262,0.52,0.0,0.0
30.66,1.492,1.492,-0.262,0.515,0.0,0.0
30.68,1.477,1.477,-0.262,0.51,0.0,0.0
30.7,1.462,1.462,-0.262,0.504,0.0,0.0
30.72,1.448,1.448,-0.262,0.499,0.0,0.0
30.74,1.433,1.433,-0.262,0.494,0.0,0.0
30.76,1.448,1.448,-0.288,0.487,0.0,0.0
30.78,1.449,1.449,-0.302,0.482,0.0,0.0
30.8,1.411,1.411,-0.28,0.476,0.0,0.0
30.82,1.382,1.382,-0.266,0.471,0.0,0.0
30.84,1.363,1.363,-0.261,0.466,0.0,0.0
30.86,1.35,1.35,-0.261,0.461,0.0,0.0
30.88,1.337,1.337,-0.261,0.456,0.0,0.0
30.9,1.324,1.324,-0.262,0.45,0.0,0.0
30.92,1.283,1.283,-0.235,0.447,0.0,0.0
30.94,1.255,1.255,-0.221,0.442,0.0,0.0
30.96,1.266,1.266,-0.244,0.436,0.0,0.0
30.98,1.269,1.269,-0.258,0.431,0.0,0.0
31.0,1.261,1.261,-0.262,0.426,0.0,0.0
31.02,1.221,1.221,-0.236,0.422,0.0,0.0
31.04,1.193,1.193,-0.222,0.417,0.0,0.0
31.06,1.205,1.205,-0.244,0.412,0.0,0.0
31.08,1.18,1.18,-0.231,0.408,0.0,0.0
31.1,1.157,1.157,-0.222,0.403,0.0,0.0
31.12,1.142,1.142,-0.218,0.4,0.0,0.0
31.14,1.13,1.13,-0.218,0.394,0.0,0.0
31.16,1.147,1.147,-0.244,0.389,0.0,0.0
31.18,1.123,1.123,-0.232,0.386,0.0,0.0
31.2,1.101,1.101,-0.222,0.38,0.0,0.0
31.22,1.086,1.086,-0.218,0.377,0.0,0.0
31.24,1.075,1.075,-0.218,0.372,0.0,0.0
31.26,1.064,1.064,-0.218,0.368,0.0,0.0
31.28,1.054,1.054,-0.218,0.363,0.0,0.0
31.3,1.043,1.043,-0.218,0.36,0.0,0.0
31.32,1.033,1.033,-0.218,0.354,0.0,0.0
31.34,1.023,1.023,-0.218,0.351,0.0,0.0
31.36,1.013,1.013,-0.218,0.346,0.0,0.0
31.38,1.003,1.003,-0.218,0.342,0.0,0.0
31.4,0.994,0.994,-0.218,0.337,0.0,0.0
31.42,0.984,0.984,-0.218,0.333,0.0,0.0
31.44,0.975,0.975,-0.218,0.328,0.0,0.0
31.46,0.965,0.965,-0.218,0.325,0.0,0.0
31.48,0.956,0.956,-0.218,0.319,0.0,0.0
31.5,0.947,0.947,-0.218,0.316,0.0,0.0
31.52,0.938,0.938,-0.218,0.311,0.0,0.0
31.54,0.929,0.929,-0.218,0.307,0.0,0.0
31.56,0.921,0.921,-0.218,0.302,0.0,0.0
31.58,0.912,0.912,-0.218,0.298,0.0,0.0
31.6,0.875,0.875,-0.192,0.295,0.0,0.0
31.62,0.88,0.88,-0.204,0.29,0.0,0.0
